repository_language,day,count
Self,15534.0,12
VHDL,15534.0,12
PHP,15534.0,11216
Objective-C,15534.0,2358
Lua,15534.0,548
Java,15534.0,13414
Ruby,15534.0,13866
Shell,15534.0,4092
C,15534.0,6494
C#,15534.0,2490
CoffeeScript,15534.0,838
Visual Basic,15534.0,102
Python,15534.0,12626
JavaScript,15534.0,21634
C++,15534.0,7818
Parrot,15534.0,12
XQuery,15534.0,4
Tcl,15534.0,12
Prolog,15534.0,22
Ioke,15534.0,2
Perl,15534.0,1592
ActionScript,15534.0,442
Scala,15534.0,964
Erlang,15534.0,422
Groovy,15534.0,528
Go,15534.0,384
R,15534.0,286
FORTRAN,15534.0,54
Clojure,15534.0,574
VimL,15534.0,1992
Rust,15534.0,164
D,15534.0,182
Emacs Lisp,15534.0,628
Factor,15534.0,26
Matlab,15534.0,198
Nemerle,15534.0,10
DCPU-16 ASM,15534.0,14
Io,15534.0,10
SuperCollider,15534.0,10
Coq,15534.0,6
Puppet,15534.0,228
Racket,15534.0,54
AutoHotkey,15534.0,36
Assembly,15534.0,64
ColdFusion,15534.0,74
Objective-J,15534.0,44
Nimrod,15534.0,12
Dart,15534.0,52
Vala,15534.0,36
OCaml,15534.0,130
Common Lisp,15534.0,114
ASP,15534.0,46
Verilog,15534.0,14
Gosu,15534.0,2
Smalltalk,15534.0,8
Apex,15534.0,10
Elixir,15534.0,18
Delphi,15534.0,66
PowerShell,15534.0,40
Standard ML,15534.0,20
Scheme,15534.0,52
Scilab,15534.0,16
Arduino,15534.0,110
Haskell,15534.0,646
Julia,15534.0,42
Ada,15534.0,4
HaXe,15534.0,44
C,15535.0,4582
Puppet,15535.0,136
Racket,15535.0,28
Emacs Lisp,15535.0,480
Matlab,15535.0,44
Factor,15535.0,76
R,15535.0,112
Common Lisp,15535.0,92
Scheme,15535.0,26
Smalltalk,15535.0,40
ASP,15535.0,40
Julia,15535.0,30
Vala,15535.0,64
Delphi,15535.0,52
Groovy,15535.0,146
Erlang,15535.0,168
Lua,15535.0,514
D,15535.0,100
Go,15535.0,334
VHDL,15535.0,20
PowerShell,15535.0,16
Standard ML,15535.0,12
Arc,15535.0,4
AutoHotkey,15535.0,32
Nu,15535.0,2
Arduino,15535.0,56
Tcl,15535.0,22
Verilog,15535.0,14
Clojure,15535.0,304
Io,15535.0,8
Visual Basic,15535.0,50
Prolog,15535.0,32
Assembly,15535.0,42
OCaml,15535.0,72
HaXe,15535.0,90
Dart,15535.0,56
Java,15535.0,7418
Objective-J,15535.0,24
OpenEdge ABL,15535.0,2
Apex,15535.0,2
Ioke,15535.0,6
Nemerle,15535.0,2
DCPU-16 ASM,15535.0,4
Elixir,15535.0,8
Coq,15535.0,16
Ada,15535.0,4
Kotlin,15535.0,4
FORTRAN,15535.0,18
Parrot,15535.0,6
Nimrod,15535.0,6
Python,15535.0,7120
Ruby,15535.0,8126
Objective-C,15535.0,1312
C#,15535.0,1900
CoffeeScript,15535.0,536
Haskell,15535.0,534
Scala,15535.0,618
ActionScript,15535.0,210
Rust,15535.0,114
C++,15535.0,4486
Shell,15535.0,2558
ColdFusion,15535.0,32
Perl,15535.0,1102
VimL,15535.0,1372
PHP,15535.0,6426
F#,15535.0,38
SuperCollider,15535.0,18
JavaScript,15535.0,13400
Nimrod,15536.0,18
Prolog,15536.0,40
Assembly,15536.0,72
CoffeeScript,15536.0,712
Haskell,15536.0,542
Julia,15536.0,26
Lua,15536.0,484
Go,15536.0,392
ActionScript,15536.0,170
D,15536.0,174
Shell,15536.0,3114
Erlang,15536.0,140
ASP,15536.0,66
R,15536.0,148
HaXe,15536.0,104
Puppet,15536.0,186
Scala,15536.0,718
F#,15536.0,148
Clojure,15536.0,372
Matlab,15536.0,48
Arduino,15536.0,98
Dart,15536.0,72
Nu,15536.0,2
AutoHotkey,15536.0,22
Scilab,15536.0,2
Io,15536.0,2
Elixir,15536.0,4
Vala,15536.0,36
Delphi,15536.0,92
Nemerle,15536.0,6
SuperCollider,15536.0,18
C,15536.0,5306
Python,15536.0,8220
Objective-C,15536.0,1554
JavaScript,15536.0,14312
Smalltalk,15536.0,2
DCPU-16 ASM,15536.0,6
Parrot,15536.0,12
Objective-J,15536.0,14
OpenEdge ABL,15536.0,8
Kotlin,15536.0,2
PowerShell,15536.0,14
ColdFusion,15536.0,34
Verilog,15536.0,20
Pure Data,15536.0,8
Standard ML,15536.0,4
Rust,15536.0,74
Emacs Lisp,15536.0,578
Perl,15536.0,1228
Java,15536.0,7982
VimL,15536.0,1602
C++,15536.0,5004
Ruby,15536.0,8858
PHP,15536.0,7452
Common Lisp,15536.0,160
VHDL,15536.0,38
OCaml,15536.0,46
C#,15536.0,1758
Groovy,15536.0,182
Visual Basic,15536.0,48
Scheme,15536.0,56
Tcl,15536.0,18
Eiffel,15536.0,4
Racket,15536.0,36
FORTRAN,15536.0,8
Factor,15536.0,22
Visual Basic,15537.0,68
PHP,15537.0,11720
Ioke,15537.0,4
Tcl,15537.0,24
Opa,15537.0,2
Standard ML,15537.0,12
Shell,15537.0,3742
JavaScript,15537.0,22298
Gosu,15537.0,2
Python,15537.0,12250
Java,15537.0,13278
Julia,15537.0,40
C,15537.0,6596
Ruby,15537.0,13500
Objective-C,15537.0,2156
VimL,15537.0,1968
R,15537.0,284
CoffeeScript,15537.0,742
C++,15537.0,6922
XQuery,15537.0,2
Vala,15537.0,50
Racket,15537.0,80
Nemerle,15537.0,22
Smalltalk,15537.0,22
AutoHotkey,15537.0,34
Objective-J,15537.0,14
F#,15537.0,46
Verilog,15537.0,16
Elixir,15537.0,10
ColdFusion,15537.0,64
Turing,15537.0,10
Common Lisp,15537.0,88
OCaml,15537.0,124
Groovy,15537.0,376
HaXe,15537.0,130
Scilab,15537.0,18
FORTRAN,15537.0,46
Prolog,15537.0,44
VHDL,15537.0,18
ASP,15537.0,78
DCPU-16 ASM,15537.0,6
SuperCollider,15537.0,6
Nu,15537.0,4
Eiffel,15537.0,2
Assembly,15537.0,44
Arduino,15537.0,136
Kotlin,15537.0,18
Arc,15537.0,8
Ada,15537.0,2
Scheme,15537.0,118
Dart,15537.0,46
D,15537.0,200
Nimrod,15537.0,4
Emacs Lisp,15537.0,728
Rust,15537.0,42
Delphi,15537.0,72
Perl,15537.0,1618
C#,15537.0,2100
Haskell,15537.0,532
Factor,15537.0,68
Puppet,15537.0,366
Parrot,15537.0,6
Scala,15537.0,854
PowerShell,15537.0,44
ActionScript,15537.0,266
Matlab,15537.0,158
Go,15537.0,424
Clojure,15537.0,484
Erlang,15537.0,326
Lua,15537.0,596
Coq,15537.0,10
Lua,15538.0,492
Scheme,15538.0,92
Common Lisp,15538.0,130
PowerShell,15538.0,24
Delphi,15538.0,90
Coq,15538.0,12
Dart,15538.0,54
Puppet,15538.0,338
FORTRAN,15538.0,68
Io,15538.0,8
Vala,15538.0,60
Clojure,15538.0,500
Matlab,15538.0,268
Groovy,15538.0,336
Erlang,15538.0,308
Racket,15538.0,68
D,15538.0,164
Arduino,15538.0,132
Objective-C,15538.0,2308
Haskell,15538.0,614
Visual Basic,15538.0,60
ActionScript,15538.0,310
R,15538.0,374
AutoHotkey,15538.0,30
XQuery,15538.0,4
Elixir,15538.0,4
Tcl,15538.0,10
Scilab,15538.0,10
SuperCollider,15538.0,24
F#,15538.0,66
Standard ML,15538.0,34
Verilog,15538.0,28
ColdFusion,15538.0,78
ASP,15538.0,92
Kotlin,15538.0,24
Parrot,15538.0,12
Nemerle,15538.0,16
Prolog,15538.0,18
Julia,15538.0,28
Assembly,15538.0,38
HaXe,15538.0,102
Rust,15538.0,62
DCPU-16 ASM,15538.0,22
OCaml,15538.0,186
Opa,15538.0,6
Factor,15538.0,94
Smalltalk,15538.0,38
OpenEdge ABL,15538.0,6
VHDL,15538.0,20
Gosu,15538.0,8
Fancy,15538.0,6
Pure Data,15538.0,2
Apex,15538.0,22
Ada,15538.0,16
Eiffel,15538.0,2
eC,15538.0,4
Nimrod,15538.0,4
Augeas,15538.0,2
Shell,15538.0,3506
PHP,15538.0,12384
JavaScript,15538.0,23246
Java,15538.0,14348
Emacs Lisp,15538.0,774
CoffeeScript,15538.0,946
Go,15538.0,388
Perl,15538.0,1580
C#,15538.0,2558
C++,15538.0,7886
Objective-J,15538.0,24
Ruby,15538.0,14830
VimL,15538.0,1902
Scala,15538.0,864
C,15538.0,7702
Python,15538.0,13218
Ada,15539.0,2
Arduino,15539.0,64
Gosu,15539.0,6
Self,15539.0,10
Opa,15539.0,4
Racket,15539.0,114
Kotlin,15539.0,56
Coq,15539.0,18
Verilog,15539.0,36
Parrot,15539.0,6
OCaml,15539.0,178
HaXe,15539.0,124
ColdFusion,15539.0,90
Nemerle,15539.0,4
Clojure,15539.0,466
Scheme,15539.0,58
ActionScript,15539.0,282
Dart,15539.0,54
VHDL,15539.0,50
Smalltalk,15539.0,22
Objective-J,15539.0,34
Assembly,15539.0,50
Rust,15539.0,62
Visual Basic,15539.0,92
Tcl,15539.0,16
DCPU-16 ASM,15539.0,10
XQuery,15539.0,4
AutoHotkey,15539.0,16
FORTRAN,15539.0,38
Prolog,15539.0,66
Ioke,15539.0,2
Apex,15539.0,14
Pure Data,15539.0,2
PowerShell,15539.0,36
Julia,15539.0,18
Factor,15539.0,58
Augeas,15539.0,28
Standard ML,15539.0,12
OpenEdge ABL,15539.0,6
Turing,15539.0,8
Nimrod,15539.0,10
C,15539.0,6958
Perl,15539.0,1506
F#,15539.0,38
Lua,15539.0,422
Groovy,15539.0,330
Haskell,15539.0,484
C++,15539.0,6914
C#,15539.0,2538
Bro,15539.0,10
Erlang,15539.0,364
Vala,15539.0,38
Objective-C,15539.0,2358
Shell,15539.0,3522
Python,15539.0,12214
PHP,15539.0,10492
VimL,15539.0,1890
Ruby,15539.0,14320
Java,15539.0,13876
JavaScript,15539.0,21822
Eiffel,15539.0,4
CoffeeScript,15539.0,848
Matlab,15539.0,172
Delphi,15539.0,94
Elixir,15539.0,10
R,15539.0,276
Go,15539.0,408
Scilab,15539.0,30
Common Lisp,15539.0,164
ASP,15539.0,96
Puppet,15539.0,222
Emacs Lisp,15539.0,714
D,15539.0,164
Scala,15539.0,904
Common Lisp,15540.0,56
Factor,15540.0,62
Julia,15540.0,20
Lua,15540.0,400
Assembly,15540.0,54
Prolog,15540.0,56
Delphi,15540.0,72
Visual Basic,15540.0,54
Dart,15540.0,32
Coq,15540.0,22
FORTRAN,15540.0,120
Apex,15540.0,32
Scilab,15540.0,22
HaXe,15540.0,60
PowerShell,15540.0,50
Arduino,15540.0,124
OCaml,15540.0,118
R,15540.0,344
Standard ML,15540.0,14
D,15540.0,182
SuperCollider,15540.0,6
ASP,15540.0,100
ActionScript,15540.0,304
Racket,15540.0,104
Erlang,15540.0,320
CoffeeScript,15540.0,910
Vala,15540.0,14
F#,15540.0,26
Nemerle,15540.0,8
Dylan,15540.0,6
Io,15540.0,4
Kotlin,15540.0,22
Objective-J,15540.0,14
Elixir,15540.0,34
Smalltalk,15540.0,18
AutoHotkey,15540.0,10
Eiffel,15540.0,12
Pure Data,15540.0,2
Augeas,15540.0,10
Python,15540.0,12640
Gosu,15540.0,4
Groovy,15540.0,316
Puppet,15540.0,336
ColdFusion,15540.0,96
Nimrod,15540.0,14
Parrot,15540.0,24
Scheme,15540.0,118
Self,15540.0,2
DCPU-16 ASM,15540.0,16
Tcl,15540.0,18
Verilog,15540.0,28
VimL,15540.0,2058
Scala,15540.0,854
Matlab,15540.0,188
VHDL,15540.0,38
Perl,15540.0,1594
Clojure,15540.0,538
Objective-C,15540.0,2434
C#,15540.0,2428
Emacs Lisp,15540.0,644
Go,15540.0,378
C++,15540.0,6626
Haskell,15540.0,558
Rust,15540.0,58
JavaScript,15540.0,22966
PHP,15540.0,12208
Shell,15540.0,3662
C,15540.0,6638
Ruby,15540.0,13880
Java,15540.0,14756
OCaml,15541.0,118
DCPU-16 ASM,15541.0,12
Visual Basic,15541.0,110
Matlab,15541.0,132
Erlang,15541.0,346
FORTRAN,15541.0,140
ActionScript,15541.0,258
D,15541.0,118
Lua,15541.0,400
Factor,15541.0,78
Common Lisp,15541.0,106
R,15541.0,192
ColdFusion,15541.0,92
Arduino,15541.0,106
F#,15541.0,6
Standard ML,15541.0,26
Prolog,15541.0,16
Dart,15541.0,30
Tcl,15541.0,16
Scheme,15541.0,96
SuperCollider,15541.0,10
Scilab,15541.0,12
ASP,15541.0,58
Smalltalk,15541.0,52
HaXe,15541.0,80
Julia,15541.0,18
VHDL,15541.0,20
Shell,15541.0,3250
Assembly,15541.0,54
JavaScript,15541.0,19518
Haskell,15541.0,474
Python,15541.0,11316
C,15541.0,5774
C++,15541.0,6038
PHP,15541.0,9954
VimL,15541.0,1704
Ruby,15541.0,12222
C#,15541.0,1932
Java,15541.0,11806
Perl,15541.0,1382
Racket,15541.0,102
Clojure,15541.0,462
CoffeeScript,15541.0,734
Puppet,15541.0,460
Objective-C,15541.0,2222
Rust,15541.0,38
Groovy,15541.0,234
Emacs Lisp,15541.0,666
Scala,15541.0,804
Go,15541.0,384
Eiffel,15541.0,6
Vala,15541.0,24
Coq,15541.0,14
Opa,15541.0,2
XQuery,15541.0,2
PowerShell,15541.0,30
Parrot,15541.0,2
Apex,15541.0,10
Kotlin,15541.0,16
AutoHotkey,15541.0,26
Delphi,15541.0,82
Nimrod,15541.0,8
Elixir,15541.0,8
Nemerle,15541.0,4
Ada,15541.0,2
Turing,15541.0,8
Verilog,15541.0,22
Augeas,15541.0,6
Pure Data,15541.0,2
Objective-J,15541.0,4
Java,15542.0,7472
Python,15542.0,7118
Haskell,15542.0,456
PHP,15542.0,6944
Shell,15542.0,2542
JavaScript,15542.0,13092
Parrot,15542.0,14
Rust,15542.0,58
Common Lisp,15542.0,88
Puppet,15542.0,228
Clojure,15542.0,446
Groovy,15542.0,108
Delphi,15542.0,56
Matlab,15542.0,68
ColdFusion,15542.0,44
Erlang,15542.0,168
Arduino,15542.0,120
CoffeeScript,15542.0,474
Perl,15542.0,1042
Go,15542.0,324
VimL,15542.0,1298
C#,15542.0,1866
C,15542.0,4968
Objective-C,15542.0,1678
Ruby,15542.0,8934
C++,15542.0,4496
Emacs Lisp,15542.0,596
ASP,15542.0,48
Prolog,15542.0,18
Dart,15542.0,28
OpenEdge ABL,15542.0,10
VHDL,15542.0,2
Nemerle,15542.0,18
Visual Basic,15542.0,70
Elixir,15542.0,8
Objective-J,15542.0,16
Tcl,15542.0,4
Fantom,15542.0,2
Factor,15542.0,34
AutoHotkey,15542.0,2
Standard ML,15542.0,12
Io,15542.0,4
Pure Data,15542.0,16
Smalltalk,15542.0,16
Kotlin,15542.0,28
Racket,15542.0,46
Scala,15542.0,540
DCPU-16 ASM,15542.0,12
Coq,15542.0,20
Apex,15542.0,26
ActionScript,15542.0,184
D,15542.0,94
Lua,15542.0,404
R,15542.0,114
FORTRAN,15542.0,54
Opa,15542.0,2
PowerShell,15542.0,14
Assembly,15542.0,44
Verilog,15542.0,18
OCaml,15542.0,82
Julia,15542.0,52
Vala,15542.0,20
HaXe,15542.0,54
F#,15542.0,22
Scheme,15542.0,64
HaXe,15543.0,50
VimL,15543.0,1304
Java,15543.0,8844
Python,15543.0,7362
Perl,15543.0,970
Ruby,15543.0,8730
Racket,15543.0,58
Objective-J,15543.0,4
Apex,15543.0,2
Gosu,15543.0,2
ActionScript,15543.0,188
R,15543.0,138
Nimrod,15543.0,4
Nemerle,15543.0,6
Ada,15543.0,2
Parrot,15543.0,10
Visual Basic,15543.0,52
Matlab,15543.0,76
Groovy,15543.0,140
Coq,15543.0,14
XQuery,15543.0,2
Vala,15543.0,8
ASP,15543.0,48
ColdFusion,15543.0,62
Standard ML,15543.0,12
Julia,15543.0,30
Eiffel,15543.0,2
VHDL,15543.0,10
Kotlin,15543.0,22
Dart,15543.0,26
Elixir,15543.0,10
Dylan,15543.0,2
Haskell,15543.0,818
D,15543.0,140
Common Lisp,15543.0,136
Scheme,15543.0,70
Lua,15543.0,426
Go,15543.0,306
Rust,15543.0,20
PowerShell,15543.0,12
F#,15543.0,38
Arduino,15543.0,152
Scala,15543.0,544
CoffeeScript,15543.0,442
Objective-C,15543.0,2206
FORTRAN,15543.0,46
Emacs Lisp,15543.0,622
Puppet,15543.0,152
Clojure,15543.0,386
C++,15543.0,4866
C#,15543.0,1958
Erlang,15543.0,166
Ioke,15543.0,8
SuperCollider,15543.0,2
OpenEdge ABL,15543.0,2
Turing,15543.0,2
AutoHotkey,15543.0,12
Opa,15543.0,4
Assembly,15543.0,64
Prolog,15543.0,22
DCPU-16 ASM,15543.0,8
PHP,15543.0,7370
Shell,15543.0,2692
Factor,15543.0,38
OCaml,15543.0,48
JavaScript,15543.0,15722
C,15543.0,5114
Verilog,15543.0,20
Mirah,15543.0,2
Smalltalk,15543.0,4
Tcl,15543.0,4
Scilab,15543.0,4
Delphi,15543.0,110
F#,15544.0,42
Smalltalk,15544.0,48
Apex,15544.0,36
ActionScript,15544.0,320
OCaml,15544.0,190
D,15544.0,214
Verilog,15544.0,16
Parrot,15544.0,12
Ada,15544.0,4
Kotlin,15544.0,40
Opa,15544.0,4
Matlab,15544.0,158
Emacs Lisp,15544.0,902
Arduino,15544.0,90
Turing,15544.0,6
C,15544.0,6628
OpenEdge ABL,15544.0,2
VimL,15544.0,1836
C#,15544.0,2420
Shell,15544.0,3866
Perl,15544.0,1610
C++,15544.0,7246
Objective-C,15544.0,2334
Java,15544.0,13216
CoffeeScript,15544.0,720
Python,15544.0,12112
Scala,15544.0,884
Factor,15544.0,66
Ruby,15544.0,14280
PHP,15544.0,11610
JavaScript,15544.0,22348
Puppet,15544.0,368
Groovy,15544.0,286
Lua,15544.0,478
Tcl,15544.0,24
Elixir,15544.0,20
Scilab,15544.0,30
Eiffel,15544.0,6
Nimrod,15544.0,6
Gosu,15544.0,2
Io,15544.0,4
Go,15544.0,352
Common Lisp,15544.0,140
Erlang,15544.0,390
Objective-J,15544.0,32
FORTRAN,15544.0,68
AutoHotkey,15544.0,20
XQuery,15544.0,2
R,15544.0,300
PowerShell,15544.0,68
HaXe,15544.0,142
Julia,15544.0,48
Scheme,15544.0,98
Clojure,15544.0,432
Haskell,15544.0,660
Delphi,15544.0,82
Racket,15544.0,64
Assembly,15544.0,128
Vala,15544.0,16
Rust,15544.0,60
Standard ML,15544.0,70
Visual Basic,15544.0,66
SuperCollider,15544.0,6
Dart,15544.0,28
ASP,15544.0,96
Prolog,15544.0,42
Coq,15544.0,14
Nemerle,15544.0,10
VHDL,15544.0,14
Dylan,15544.0,2
ColdFusion,15544.0,72
Augeas,15544.0,2
Scilab,15545.0,14
Nimrod,15545.0,6
Io,15545.0,2
Apex,15545.0,18
Pure Data,15545.0,10
Opa,15545.0,4
Parrot,15545.0,12
Ceylon,15545.0,10
Augeas,15545.0,8
OpenEdge ABL,15545.0,2
Coq,15545.0,6
XQuery,15545.0,12
Assembly,15545.0,54
Turing,15545.0,4
Rust,15545.0,108
ASP,15545.0,96
SuperCollider,15545.0,12
ColdFusion,15545.0,68
Smalltalk,15545.0,32
AutoHotkey,15545.0,20
Standard ML,15545.0,42
F#,15545.0,22
Tcl,15545.0,20
FORTRAN,15545.0,98
PowerShell,15545.0,70
Dart,15545.0,58
Go,15545.0,550
Lua,15545.0,512
C#,15545.0,2450
VimL,15545.0,1814
Rebol,15545.0,4
Scala,15545.0,928
ActionScript,15545.0,266
Racket,15545.0,76
Clojure,15545.0,458
R,15545.0,492
Emacs Lisp,15545.0,708
Arduino,15545.0,162
Boo,15545.0,4
Puppet,15545.0,488
Ada,15545.0,2
CoffeeScript,15545.0,788
Verilog,15545.0,4
Julia,15545.0,24
Objective-J,15545.0,18
Kotlin,15545.0,40
Nemerle,15545.0,16
JavaScript,15545.0,23594
Visual Basic,15545.0,102
Perl,15545.0,1742
Erlang,15545.0,386
Haskell,15545.0,620
Ruby,15545.0,15354
Java,15545.0,14598
PHP,15545.0,11884
Python,15545.0,12598
C,15545.0,7014
C++,15545.0,7496
HaXe,15545.0,72
VHDL,15545.0,40
Matlab,15545.0,178
Prolog,15545.0,46
OCaml,15545.0,184
Delphi,15545.0,98
Groovy,15545.0,302
Objective-C,15545.0,2346
Shell,15545.0,3508
Vala,15545.0,42
DCPU-16 ASM,15545.0,12
Dylan,15545.0,2
Gosu,15545.0,10
Common Lisp,15545.0,100
Elixir,15545.0,12
Eiffel,15545.0,10
Scheme,15545.0,104
Factor,15545.0,98
D,15545.0,206
AutoHotkey,15546.0,12
Elixir,15546.0,20
Puppet,15546.0,248
Go,15546.0,428
DCPU-16 ASM,15546.0,10
Verilog,15546.0,26
Visual Basic,15546.0,92
XQuery,15546.0,36
Matlab,15546.0,210
Scheme,15546.0,78
Delphi,15546.0,74
Factor,15546.0,30
Prolog,15546.0,34
Rust,15546.0,52
ColdFusion,15546.0,72
Arduino,15546.0,182
VHDL,15546.0,48
Vala,15546.0,14
Groovy,15546.0,254
HaXe,15546.0,72
PowerShell,15546.0,44
OCaml,15546.0,158
Standard ML,15546.0,58
FORTRAN,15546.0,98
F#,15546.0,32
Racket,15546.0,74
Common Lisp,15546.0,112
Scilab,15546.0,26
ASP,15546.0,72
Ceylon,15546.0,2
Haskell,15546.0,742
Perl,15546.0,1608
Io,15546.0,2
Arc,15546.0,14
Opa,15546.0,2
OpenEdge ABL,15546.0,2
Pure Data,15546.0,6
Tcl,15546.0,14
Parrot,15546.0,12
Apex,15546.0,14
Objective-J,15546.0,12
Nimrod,15546.0,12
Turing,15546.0,6
Eiffel,15546.0,16
Boo,15546.0,18
Nemerle,15546.0,10
SuperCollider,15546.0,8
PHP,15546.0,12324
VimL,15546.0,1878
Shell,15546.0,3424
C,15546.0,6572
ActionScript,15546.0,264
C++,15546.0,7350
Java,15546.0,14550
Objective-C,15546.0,2346
JavaScript,15546.0,23002
C#,15546.0,2380
Ruby,15546.0,14814
Python,15546.0,12372
Julia,15546.0,42
Scala,15546.0,972
Clojure,15546.0,470
CoffeeScript,15546.0,752
Augeas,15546.0,8
Smalltalk,15546.0,24
Assembly,15546.0,64
Dart,15546.0,24
Gosu,15546.0,10
Coq,15546.0,8
Ioke,15546.0,6
R,15546.0,428
Lua,15546.0,492
Ada,15546.0,2
Kotlin,15546.0,28
Emacs Lisp,15546.0,754
D,15546.0,214
Erlang,15546.0,308
Emacs Lisp,15547.0,578
Java,15547.0,14294
C++,15547.0,7632
Erlang,15547.0,354
C#,15547.0,2498
Shell,15547.0,3786
Boo,15547.0,4
Perl,15547.0,1778
VimL,15547.0,1828
PHP,15547.0,12432
Ruby,15547.0,14428
Python,15547.0,12368
Factor,15547.0,62
Apex,15547.0,20
JavaScript,15547.0,22512
OpenEdge ABL,15547.0,4
Augeas,15547.0,4
Nimrod,15547.0,4
Eiffel,15547.0,4
XQuery,15547.0,4
Opa,15547.0,8
Kotlin,15547.0,28
DCPU-16 ASM,15547.0,8
Assembly,15547.0,30
Vala,15547.0,4
Delphi,15547.0,86
VHDL,15547.0,30
HaXe,15547.0,72
Scheme,15547.0,116
Groovy,15547.0,372
SuperCollider,15547.0,14
Ada,15547.0,6
C,15547.0,7128
Dylan,15547.0,6
Ceylon,15547.0,4
Julia,15547.0,22
AutoHotkey,15547.0,14
Verilog,15547.0,24
Nemerle,15547.0,8
Turing,15547.0,2
Dart,15547.0,10
Coq,15547.0,10
Scilab,15547.0,20
ASP,15547.0,86
Gosu,15547.0,14
F#,15547.0,44
PowerShell,15547.0,38
Arduino,15547.0,98
ActionScript,15547.0,242
Objective-C,15547.0,2500
Lua,15547.0,630
Go,15547.0,376
CoffeeScript,15547.0,680
Scala,15547.0,782
Haskell,15547.0,728
Tcl,15547.0,10
D,15547.0,228
Objective-J,15547.0,24
Standard ML,15547.0,24
Matlab,15547.0,192
Clojure,15547.0,416
Puppet,15547.0,242
OCaml,15547.0,146
Common Lisp,15547.0,138
Racket,15547.0,46
R,15547.0,340
Prolog,15547.0,42
Rust,15547.0,72
Parrot,15547.0,14
FORTRAN,15547.0,92
Elixir,15547.0,22
Visual Basic,15547.0,100
Ioke,15547.0,4
ColdFusion,15547.0,140
Rust,15548.0,68
Matlab,15548.0,218
Groovy,15548.0,284
Go,15548.0,476
R,15548.0,316
Clojure,15548.0,474
Haskell,15548.0,560
Perl,15548.0,1708
Racket,15548.0,38
Erlang,15548.0,330
CoffeeScript,15548.0,708
ActionScript,15548.0,212
Scilab,15548.0,30
VimL,15548.0,1736
Julia,15548.0,36
Apex,15548.0,54
Scheme,15548.0,112
Coq,15548.0,22
Opa,15548.0,2
C++,15548.0,6838
Java,15548.0,13334
PHP,15548.0,10980
Scala,15548.0,848
Ruby,15548.0,13678
JavaScript,15548.0,21018
Python,15548.0,10810
C,15548.0,6448
Objective-C,15548.0,2242
F#,15548.0,24
ASP,15548.0,46
Shell,15548.0,3818
Emacs Lisp,15548.0,650
OCaml,15548.0,154
C#,15548.0,2642
Lua,15548.0,496
Nimrod,15548.0,2
Gosu,15548.0,4
Vala,15548.0,8
Delphi,15548.0,60
Nemerle,15548.0,16
Pure Data,15548.0,2
Smalltalk,15548.0,36
Elixir,15548.0,14
Standard ML,15548.0,52
Verilog,15548.0,14
Prolog,15548.0,32
Ada,15548.0,6
XQuery,15548.0,6
OpenEdge ABL,15548.0,2
Turing,15548.0,6
Ceylon,15548.0,2
Eiffel,15548.0,18
Arc,15548.0,2
Augeas,15548.0,24
Puppet,15548.0,390
AutoHotkey,15548.0,20
Boo,15548.0,4
FORTRAN,15548.0,112
ColdFusion,15548.0,116
Dart,15548.0,48
HaXe,15548.0,98
DCPU-16 ASM,15548.0,8
Common Lisp,15548.0,90
D,15548.0,134
VHDL,15548.0,18
Tcl,15548.0,16
PowerShell,15548.0,26
Visual Basic,15548.0,88
Objective-J,15548.0,26
Assembly,15548.0,26
Arduino,15548.0,70
Factor,15548.0,96
SuperCollider,15548.0,34
Eiffel,15549.0,2
SuperCollider,15549.0,2
Racket,15549.0,52
Arc,15549.0,28
Ioke,15549.0,2
Kotlin,15549.0,4
Nimrod,15549.0,2
Erlang,15549.0,216
F#,15549.0,52
ColdFusion,15549.0,30
Common Lisp,15549.0,118
HaXe,15549.0,92
Rust,15549.0,52
Elixir,15549.0,14
Julia,15549.0,26
Factor,15549.0,42
Assembly,15549.0,44
Arduino,15549.0,80
Apex,15549.0,22
Matlab,15549.0,68
Shell,15549.0,2660
OpenEdge ABL,15549.0,6
Vala,15549.0,10
Parrot,15549.0,8
Pure Data,15549.0,12
ASP,15549.0,18
XQuery,15549.0,12
VHDL,15549.0,18
Standard ML,15549.0,22
Coq,15549.0,4
FORTRAN,15549.0,44
Ada,15549.0,2
Nemerle,15549.0,20
Dart,15549.0,10
Gosu,15549.0,4
Tcl,15549.0,20
PowerShell,15549.0,30
Smalltalk,15549.0,14
Visual Basic,15549.0,46
Delphi,15549.0,68
Verilog,15549.0,8
Scheme,15549.0,66
Objective-J,15549.0,14
Ruby,15549.0,8836
Emacs Lisp,15549.0,536
Groovy,15549.0,154
VimL,15549.0,1206
Objective-C,15549.0,1510
C#,15549.0,1904
CoffeeScript,15549.0,432
Scala,15549.0,494
Lua,15549.0,442
D,15549.0,128
Python,15549.0,6406
Perl,15549.0,1050
C,15549.0,4502
JavaScript,15549.0,12354
Puppet,15549.0,122
Java,15549.0,7842
C++,15549.0,4582
PHP,15549.0,6756
Prolog,15549.0,130
AutoHotkey,15549.0,8
Haskell,15549.0,576
OCaml,15549.0,112
Clojure,15549.0,326
Go,15549.0,312
R,15549.0,162
ActionScript,15549.0,140
AutoHotkey,15550.0,10
OpenEdge ABL,15550.0,12
FORTRAN,15550.0,62
OCaml,15550.0,104
CoffeeScript,15550.0,626
Go,15550.0,356
Delphi,15550.0,62
