repository_language,day,count
D,15484.0,405
Kotlin,15484.0,21
Vala,15484.0,117
SuperCollider,15484.0,12
Ada,15484.0,24
Nemerle,15484.0,51
XQuery,15484.0,27
FORTRAN,15484.0,120
Common Lisp,15484.0,261
Elixir,15484.0,123
PowerShell,15484.0,213
R,15484.0,549
Scilab,15484.0,21
Objective-J,15484.0,303
Opa,15484.0,12
AutoHotkey,15484.0,27
Max/MSP,15484.0,3
Dart,15484.0,21
Arduino,15484.0,123
F#,15484.0,69
Visual Basic,15484.0,219
Matlab,15484.0,690
Gosu,15484.0,3
Nimrod,15484.0,15
Emacs Lisp,15484.0,1320
Julia,15484.0,189
Assembly,15484.0,207
Parrot,15484.0,60
Smalltalk,15484.0,75
Standard ML,15484.0,57
Racket,15485.0,72
Scheme,15485.0,222
Groovy,15485.0,915
Self,15485.0,3
Assembly,15485.0,318
Eiffel,15485.0,63
Parrot,15485.0,75
Pure Data,15485.0,24
ColdFusion,15485.0,255
Elixir,15485.0,54
Standard ML,15485.0,48
Io,15485.0,36
JavaScript,15485.0,67401
D,15485.0,438
Coq,15485.0,15
Apex,15485.0,42
Verilog,15485.0,24
SuperCollider,15485.0,18
FORTRAN,15485.0,159
Smalltalk,15485.0,108
DCPU-16 ASM,15485.0,27
Prolog,15485.0,75
OCaml,15485.0,339
PowerShell,15485.0,255
Vala,15485.0,78
Julia,15485.0,147
ASP,15485.0,96
Common Lisp,15485.0,219
VimL,15485.0,2925
Rust,15485.0,288
Delphi,15485.0,150
Matlab,15485.0,600
F#,15485.0,81
Visual Basic,15485.0,183
VHDL,15485.0,48
Gosu,15485.0,9
HaXe,15485.0,123
Lua,15485.0,894
Objective-J,15485.0,273
Tcl,15485.0,42
Puppet,15485.0,675
Clojure,15485.0,1257
Perl,15485.0,3675
Opa,15485.0,3
Augeas,15485.0,12
Python,15485.0,29130
Scilab,15485.0,6
Emacs Lisp,15485.0,1110
CoffeeScript,15485.0,2031
R,15485.0,456
Dylan,15485.0,27
Arduino,15485.0,129
AutoHotkey,15485.0,39
Go,15485.0,690
Objective-C,15485.0,9222
Dart,15485.0,114
ActionScript,15485.0,903
C++,15485.0,14688
Scala,15485.0,2880
Haskell,15485.0,1050
Erlang,15485.0,1002
C#,15485.0,6018
OpenEdge ABL,15485.0,33
C,15485.0,17619
PHP,15485.0,27207
Java,15485.0,34977
Ruby,15485.0,39243
Nemerle,15485.0,3
Ada,15485.0,3
Turing,15485.0,3
Nimrod,15485.0,6
Boo,15485.0,45
XQuery,15485.0,54
Arc,15485.0,3
Shell,15485.0,7779
Mirah,15485.0,18
Kotlin,15485.0,15
Assembly,15486.0,195
ASP,15486.0,51
Nimrod,15486.0,21
Objective-J,15486.0,78
Turing,15486.0,3
Julia,15486.0,168
Nu,15486.0,6
PowerShell,15486.0,93
Tcl,15486.0,24
ColdFusion,15486.0,129
Smalltalk,15486.0,24
Nemerle,15486.0,9
Io,15486.0,24
Verilog,15486.0,33
Dylan,15486.0,3
Arduino,15486.0,63
Dart,15486.0,84
XQuery,15486.0,3
SuperCollider,15486.0,12
Apex,15486.0,3
Factor,15486.0,3
OpenEdge ABL,15486.0,9
DCPU-16 ASM,15486.0,3
Shell,15486.0,4308
Scala,15486.0,1776
VimL,15486.0,2037
Ruby,15486.0,23397
Boo,15486.0,42
Kotlin,15486.0,18
Pure Data,15486.0,21
Emacs Lisp,15486.0,1089
Objective-C,15486.0,4575
C,15486.0,11064
Python,15486.0,17025
PHP,15486.0,17595
Java,15486.0,21345
JavaScript,15486.0,36288
D,15486.0,549
C++,15486.0,10431
Common Lisp,15486.0,255
FORTRAN,15486.0,69
R,15486.0,312
F#,15486.0,45
Scheme,15486.0,93
Racket,15486.0,111
OCaml,15486.0,132
Prolog,15486.0,63
ActionScript,15486.0,474
HaXe,15486.0,66
Elixir,15486.0,24
Fancy,15486.0,3
Delphi,15486.0,84
Coq,15486.0,24
Bro,15486.0,3
Standard ML,15486.0,57
Opa,15486.0,3
Puppet,15486.0,267
Matlab,15486.0,333
Parrot,15486.0,117
Visual Basic,15486.0,108
Ada,15486.0,42
VHDL,15486.0,84
AutoHotkey,15486.0,9
Groovy,15486.0,402
Erlang,15486.0,474
CoffeeScript,15486.0,1251
Vala,15486.0,66
Clojure,15486.0,1029
Rust,15486.0,150
C#,15486.0,4674
Lua,15486.0,981
Perl,15486.0,2433
Haskell,15486.0,759
Go,15486.0,627
Scilab,15487.0,9
Vala,15487.0,57
Prolog,15487.0,51
PowerShell,15487.0,123
Pure Data,15487.0,54
AutoHotkey,15487.0,30
Nimrod,15487.0,21
ColdFusion,15487.0,108
PHP,15487.0,18603
Objective-C,15487.0,4713
Perl,15487.0,2595
R,15487.0,291
Java,15487.0,21036
Scheme,15487.0,93
VHDL,15487.0,48
Dart,15487.0,39
FORTRAN,15487.0,30
OCaml,15487.0,126
Racket,15487.0,69
Ioke,15487.0,3
Parrot,15487.0,66
Ada,15487.0,75
Factor,15487.0,6
Boo,15487.0,24
Logtalk,15487.0,3
Tcl,15487.0,39
VimL,15487.0,2082
Arduino,15487.0,144
Smalltalk,15487.0,204
F#,15487.0,147
Delphi,15487.0,72
Kotlin,15487.0,9
Visual Basic,15487.0,87
Groovy,15487.0,483
Io,15487.0,21
Elixir,15487.0,48
Lua,15487.0,963
Python,15487.0,18888
JavaScript,15487.0,37890
Haskell,15487.0,945
OpenEdge ABL,15487.0,21
C++,15487.0,11625
C,15487.0,12177
Matlab,15487.0,441
Ruby,15487.0,22251
ActionScript,15487.0,690
Puppet,15487.0,294
Common Lisp,15487.0,225
Scala,15487.0,1749
Emacs Lisp,15487.0,939
D,15487.0,504
DCPU-16 ASM,15487.0,27
HaXe,15487.0,99
CoffeeScript,15487.0,1377
XQuery,15487.0,6
Clojure,15487.0,939
Rust,15487.0,129
Dylan,15487.0,6
Augeas,15487.0,9
Nemerle,15487.0,3
Eiffel,15487.0,15
Go,15487.0,720
C#,15487.0,4671
Erlang,15487.0,558
SuperCollider,15487.0,36
Shell,15487.0,4989
Standard ML,15487.0,15
ASP,15487.0,60
Apex,15487.0,9
Coq,15487.0,9
Julia,15487.0,201
Verilog,15487.0,54
Arc,15487.0,15
Objective-J,15487.0,57
Assembly,15487.0,159
Scilab,15488.0,6
Ada,15488.0,90
Vala,15488.0,63
Tcl,15488.0,15
Rebol,15488.0,3
Parrot,15488.0,12
Scheme,15488.0,60
Smalltalk,15488.0,114
Max/MSP,15488.0,15
Common Lisp,15488.0,282
HaXe,15488.0,96
Puppet,15488.0,402
F#,15488.0,159
Erlang,15488.0,837
Bro,15488.0,6
Eiffel,15488.0,12
Visual Basic,15488.0,105
Arduino,15488.0,99
FORTRAN,15488.0,108
Kotlin,15488.0,3
ColdFusion,15488.0,120
Verilog,15488.0,72
AutoHotkey,15488.0,6
Turing,15488.0,3
Standard ML,15488.0,36
Boo,15488.0,3
Prolog,15488.0,63
Logtalk,15488.0,3
DCPU-16 ASM,15488.0,54
eC,15488.0,6
VHDL,15488.0,114
C++,15488.0,14793
ActionScript,15488.0,765
Clojure,15488.0,1041
CoffeeScript,15488.0,2352
Shell,15488.0,6699
Pure Data,15488.0,57
Emacs Lisp,15488.0,1236
Julia,15488.0,288
Haskell,15488.0,1575
Coq,15488.0,21
Nimrod,15488.0,39
Scala,15488.0,2550
Lua,15488.0,834
D,15488.0,579
Go,15488.0,780
Apex,15488.0,66
PHP,15488.0,24129
Objective-C,15488.0,7119
Ruby,15488.0,34341
VimL,15488.0,2826
R,15488.0,531
C,15488.0,14913
C#,15488.0,6018
Perl,15488.0,3216
JavaScript,15488.0,52743
Python,15488.0,24498
Java,15488.0,31515
Io,15488.0,15
Elixir,15488.0,183
Delphi,15488.0,153
ASP,15488.0,78
Dart,15488.0,162
Racket,15488.0,51
SuperCollider,15488.0,60
OpenEdge ABL,15488.0,48
Rust,15488.0,45
Nemerle,15488.0,15
Objective-J,15488.0,81
Assembly,15488.0,291
Groovy,15488.0,966
Matlab,15488.0,690
PowerShell,15488.0,132
OCaml,15488.0,234
Fancy,15488.0,9
Factor,15488.0,33
Dylan,15488.0,6
Arc,15488.0,12
XQuery,15488.0,12
AutoHotkey,15489.0,24
Dart,15489.0,69
Go,15489.0,978
Assembly,15489.0,258
Nemerle,15489.0,54
DCPU-16 ASM,15489.0,45
Ada,15489.0,24
Clojure,15489.0,1341
OCaml,15489.0,429
Elixir,15489.0,123
Opa,15489.0,3
Visual Basic,15489.0,123
Tcl,15489.0,42
Ruby,15489.0,41217
CoffeeScript,15489.0,2514
Emacs Lisp,15489.0,1527
F#,15489.0,120
Objective-C,15489.0,11121
C,15489.0,17718
Lua,15489.0,828
PHP,15489.0,29922
C++,15489.0,17451
VimL,15489.0,3564
Python,15489.0,31968
Shell,15489.0,8220
JavaScript,15489.0,67179
Perl,15489.0,4302
R,15489.0,831
Java,15489.0,37641
C#,15489.0,7968
Objective-J,15489.0,75
Matlab,15489.0,711
ActionScript,15489.0,870
D,15489.0,693
Haskell,15489.0,1551
Dylan,15489.0,6
Scala,15489.0,3207
Groovy,15489.0,981
Puppet,15489.0,696
Smalltalk,15489.0,360
Erlang,15489.0,1230
Pure Data,15489.0,48
Mirah,15489.0,12
Boo,15489.0,6
Prolog,15489.0,84
ASP,15489.0,78
PowerShell,15489.0,201
Rust,15489.0,270
XQuery,15489.0,63
ColdFusion,15489.0,279
OpenEdge ABL,15489.0,15
Julia,15489.0,360
Nimrod,15489.0,24
Vala,15489.0,117
ooc,15489.0,21
Delphi,15489.0,189
HaXe,15489.0,204
Scheme,15489.0,159
Arduino,15489.0,183
Eiffel,15489.0,21
SuperCollider,15489.0,42
VHDL,15489.0,159
Scilab,15489.0,24
Coq,15489.0,30
Apex,15489.0,93
Parrot,15489.0,6
Max/MSP,15489.0,6
FORTRAN,15489.0,213
Io,15489.0,66
Racket,15489.0,126
Arc,15489.0,15
Standard ML,15489.0,18
Verilog,15489.0,66
Common Lisp,15489.0,249
Self,15489.0,6
Factor,15489.0,51
Puppet,15490.0,576
Perl,15490.0,4254
Self,15490.0,3
Turing,15490.0,9
Verilog,15490.0,69
Assembly,15490.0,318
ColdFusion,15490.0,480
AutoHotkey,15490.0,21
Go,15490.0,786
Elixir,15490.0,141
PowerShell,15490.0,156
Scala,15490.0,2634
F#,15490.0,30
Factor,15490.0,39
Scilab,15490.0,30
Coq,15490.0,78
Dylan,15490.0,24
C#,15490.0,7533
Pure Data,15490.0,48
VimL,15490.0,3870
Prolog,15490.0,150
Io,15490.0,90
Racket,15490.0,81
DCPU-16 ASM,15490.0,27
Objective-J,15490.0,57
Ada,15490.0,18
Matlab,15490.0,675
Haskell,15490.0,1575
ActionScript,15490.0,981
CoffeeScript,15490.0,2787
Kotlin,15490.0,24
JavaScript,15490.0,66009
Python,15490.0,34629
C++,15490.0,16578
Emacs Lisp,15490.0,1452
Delphi,15490.0,171
Julia,15490.0,303
Groovy,15490.0,1191
OCaml,15490.0,339
Nemerle,15490.0,21
Parrot,15490.0,18
Mirah,15490.0,21
ooc,15490.0,12
ASP,15490.0,126
Lua,15490.0,789
Logtalk,15490.0,3
D,15490.0,438
Max/MSP,15490.0,6
FORTRAN,15490.0,189
VHDL,15490.0,198
R,15490.0,993
Gosu,15490.0,15
Opa,15490.0,3
SuperCollider,15490.0,51
Nimrod,15490.0,75
Rebol,15490.0,3
OpenEdge ABL,15490.0,6
Visual Basic,15490.0,159
Standard ML,15490.0,21
Ruby,15490.0,42996
Tcl,15490.0,921
Rust,15490.0,237
XQuery,15490.0,27
PHP,15490.0,31590
Java,15490.0,42984
Objective-C,15490.0,9078
C,15490.0,16875
Eiffel,15490.0,81
Shell,15490.0,7344
Arduino,15490.0,123
Dart,15490.0,84
Vala,15490.0,66
Common Lisp,15490.0,222
Erlang,15490.0,1377
Clojure,15490.0,1581
Scheme,15490.0,153
Smalltalk,15490.0,126
HaXe,15490.0,237
Apex,15490.0,78
Bro,15491.0,6
Coq,15491.0,75
ASP,15491.0,69
Eiffel,15491.0,3
Arc,15491.0,6
Parrot,15491.0,24
Gosu,15491.0,6
Factor,15491.0,27
Tcl,15491.0,8295
Mirah,15491.0,21
Io,15491.0,3
DCPU-16 ASM,15491.0,36
Racket,15491.0,72
Assembly,15491.0,228
Augeas,15491.0,18
Max/MSP,15491.0,3
Apex,15491.0,48
Nemerle,15491.0,9
Boo,15491.0,3
F#,15491.0,90
Go,15491.0,768
Vala,15491.0,39
Prolog,15491.0,105
Arduino,15491.0,120
Lua,15491.0,798
OCaml,15491.0,333
Dart,15491.0,144
VHDL,15491.0,102
HaXe,15491.0,135
Matlab,15491.0,783
FORTRAN,15491.0,393
Scheme,15491.0,135
Groovy,15491.0,981
R,15491.0,888
Emacs Lisp,15491.0,1314
PowerShell,15491.0,144
VimL,15491.0,3063
Haskell,15491.0,1398
Puppet,15491.0,516
Common Lisp,15491.0,312
Erlang,15491.0,1089
Scala,15491.0,2784
CoffeeScript,15491.0,2031
C#,15491.0,6492
Perl,15491.0,4485
ActionScript,15491.0,1176
C,15491.0,16860
Objective-C,15491.0,9126
Python,15491.0,32250
Rust,15491.0,255
Objective-J,15491.0,60
Pure Data,15491.0,33
SuperCollider,15491.0,18
Nimrod,15491.0,6
Ruby,15491.0,40530
Java,15491.0,35634
JavaScript,15491.0,63249
Verilog,15491.0,105
Visual Basic,15491.0,147
AutoHotkey,15491.0,18
Smalltalk,15491.0,144
Delphi,15491.0,261
XQuery,15491.0,144
Kotlin,15491.0,21
Standard ML,15491.0,24
Clojure,15491.0,1608
C++,15491.0,16839
Ada,15491.0,6
Shell,15491.0,7728
PHP,15491.0,30576
Julia,15491.0,150
Scilab,15491.0,12
D,15491.0,459
Elixir,15491.0,87
ColdFusion,15491.0,243
Prolog,15492.0,75
XQuery,15492.0,63
F#,15492.0,63
Visual Basic,15492.0,147
Nemerle,15492.0,3
Smalltalk,15492.0,51
Haskell,15492.0,1248
ActionScript,15492.0,1071
Emacs Lisp,15492.0,1242
Groovy,15492.0,1014
Objective-J,15492.0,45
Elixir,15492.0,207
Boo,15492.0,3
Scilab,15492.0,39
Kotlin,15492.0,27
Clojure,15492.0,1536
Puppet,15492.0,537
HaXe,15492.0,225
CoffeeScript,15492.0,2232
Perl,15492.0,3810
ASP,15492.0,84
Ada,15492.0,9
Augeas,15492.0,27
Matlab,15492.0,600
Erlang,15492.0,1413
Vala,15492.0,63
JavaScript,15492.0,63000
Verilog,15492.0,60
C++,15492.0,16068
Java,15492.0,35148
Scala,15492.0,2490
Ruby,15492.0,38136
Shell,15492.0,6954
Go,15492.0,669
OpenEdge ABL,15492.0,3
C,15492.0,19098
Arc,15492.0,15
ColdFusion,15492.0,348
C#,15492.0,6390
Python,15492.0,32436
Racket,15492.0,75
Self,15492.0,9
Objective-C,15492.0,8709
D,15492.0,330
PHP,15492.0,28065
VimL,15492.0,3120
R,15492.0,633
Delphi,15492.0,267
VHDL,15492.0,192
Rust,15492.0,282
Julia,15492.0,75
AutoHotkey,15492.0,54
PowerShell,15492.0,174
Fancy,15492.0,3
Mirah,15492.0,129
Parrot,15492.0,45
DCPU-16 ASM,15492.0,15
Arduino,15492.0,129
Tcl,15492.0,45
FORTRAN,15492.0,165
SuperCollider,15492.0,24
Common Lisp,15492.0,264
Scheme,15492.0,129
Factor,15492.0,120
Assembly,15492.0,222
Apex,15492.0,21
Lua,15492.0,789
Dart,15492.0,186
Coq,15492.0,63
ooc,15492.0,3
Eiffel,15492.0,39
OCaml,15492.0,378
Pure Data,15492.0,9
Io,15492.0,12
Turing,15492.0,6
Standard ML,15492.0,24
Parrot,15493.0,12
Kotlin,15493.0,3
VHDL,15493.0,66
OpenEdge ABL,15493.0,15
Mirah,15493.0,96
SuperCollider,15493.0,12
Boo,15493.0,3
Objective-J,15493.0,93
Prolog,15493.0,132
Rust,15493.0,204
ColdFusion,15493.0,138
Eiffel,15493.0,27
Standard ML,15493.0,27
Lua,15493.0,735
Scala,15493.0,1554
Java,15493.0,21648
Clojure,15493.0,1056
Delphi,15493.0,132
AutoHotkey,15493.0,48
Arc,15493.0,3
CoffeeScript,15493.0,1971
Haskell,15493.0,1347
Verilog,15493.0,66
Tcl,15493.0,27
Objective-C,15493.0,5121
OCaml,15493.0,144
Io,15493.0,9
Matlab,15493.0,360
VimL,15493.0,2538
Go,15493.0,552
Erlang,15493.0,675
ASP,15493.0,111
Dart,15493.0,60
HaXe,15493.0,147
Groovy,15493.0,450
Racket,15493.0,96
Visual Basic,15493.0,42
Puppet,15493.0,147
R,15493.0,291
Fancy,15493.0,3
Scheme,15493.0,231
PowerShell,15493.0,108
Arduino,15493.0,120
JavaScript,15493.0,39651
Factor,15493.0,57
DCPU-16 ASM,15493.0,18
XQuery,15493.0,15
Vala,15493.0,213
Smalltalk,15493.0,3
Dylan,15493.0,36
Coq,15493.0,42
Turing,15493.0,3
Scilab,15493.0,6
Assembly,15493.0,198
Pure Data,15493.0,30
F#,15493.0,90
Julia,15493.0,72
FORTRAN,15493.0,57
C#,15493.0,4578
C++,15493.0,12060
PHP,15493.0,18246
Python,15493.0,19146
Shell,15493.0,5436
C,15493.0,32712
Ruby,15493.0,25914
ActionScript,15493.0,612
Common Lisp,15493.0,312
Nimrod,15493.0,66
Elixir,15493.0,69
Emacs Lisp,15493.0,1038
D,15493.0,483
Perl,15493.0,2763
OpenEdge ABL,15494.0,9
PHP,15494.0,19158
Haskell,15494.0,1335
Fancy,15494.0,6
Assembly,15494.0,186
Ada,15494.0,36
ActionScript,15494.0,591
Erlang,15494.0,606
CoffeeScript,15494.0,1971
Emacs Lisp,15494.0,1014
Go,15494.0,606
VimL,15494.0,2424
Scala,15494.0,2127
Standard ML,15494.0,18
Lua,15494.0,993
Scilab,15494.0,12
Objective-C,15494.0,4854
R,15494.0,618
Shell,15494.0,5223
C++,15494.0,15426
Java,15494.0,23616
C#,15494.0,5682
Python,15494.0,19581
Perl,15494.0,2535
C,15494.0,43632
JavaScript,15494.0,46644
Ruby,15494.0,27315
HaXe,15494.0,174
Parrot,15494.0,15
Factor,15494.0,3
Tcl,15494.0,36
DCPU-16 ASM,15494.0,39
Prolog,15494.0,96
Objective-J,15494.0,105
Kotlin,15494.0,3
Puppet,15494.0,222
Ioke,15494.0,9
Vala,15494.0,396
D,15494.0,558
Visual Basic,15494.0,60
ASP,15494.0,99
Dart,15494.0,117
Arduino,15494.0,144
Delphi,15494.0,180
OCaml,15494.0,129
Common Lisp,15494.0,333
Boo,15494.0,12
Groovy,15494.0,540
SuperCollider,15494.0,15
Clojure,15494.0,1263
Matlab,15494.0,276
Nemerle,15494.0,15
Eiffel,15494.0,18
Julia,15494.0,84
Mirah,15494.0,84
Coq,15494.0,45
Nimrod,15494.0,24
Pure Data,15494.0,24
Arc,15494.0,3
Apex,15494.0,3
Io,15494.0,6
Racket,15494.0,111
Rust,15494.0,174
FORTRAN,15494.0,30
VHDL,15494.0,30
XQuery,15494.0,48
Dylan,15494.0,24
Scheme,15494.0,135
Smalltalk,15494.0,57
Elixir,15494.0,222
Verilog,15494.0,81
AutoHotkey,15494.0,48
PowerShell,15494.0,87
F#,15494.0,108
ColdFusion,15494.0,84
Ada,15495.0,27
Groovy,15495.0,960
C#,15495.0,6444
Ioke,15495.0,3
Scala,15495.0,2721
Emacs Lisp,15495.0,1452
VHDL,15495.0,168
ASP,15495.0,69
XQuery,15495.0,36
CoffeeScript,15495.0,2655
OCaml,15495.0,228
Dart,15495.0,48
Objective-J,15495.0,135
Assembly,15495.0,237
Racket,15495.0,126
Arduino,15495.0,87
F#,15495.0,111
Haskell,15495.0,1719
PHP,15495.0,28434
C++,15495.0,17535
Shell,15495.0,7212
Eiffel,15495.0,78
Erlang,15495.0,1011
PowerShell,15495.0,195
Elixir,15495.0,177
Go,15495.0,918
HaXe,15495.0,189
Scheme,15495.0,129
D,15495.0,465
Verilog,15495.0,69
Visual Basic,15495.0,132
Nemerle,15495.0,51
Kotlin,15495.0,114
Rust,15495.0,258
Clojure,15495.0,1371
Common Lisp,15495.0,321
Puppet,15495.0,393
R,15495.0,723
Bro,15495.0,6
VimL,15495.0,3474
Augeas,15495.0,6
Fancy,15495.0,3
ActionScript,15495.0,951
Matlab,15495.0,576
Lua,15495.0,1071
Objective-C,15495.0,8067
Tcl,15495.0,45
AutoHotkey,15495.0,39
FORTRAN,15495.0,192
OpenEdge ABL,15495.0,63
Coq,15495.0,75
Julia,15495.0,84
Prolog,15495.0,126
Vala,15495.0,63
Parrot,15495.0,33
Standard ML,15495.0,24
Python,15495.0,30615
Io,15495.0,9
SuperCollider,15495.0,39
Smalltalk,15495.0,81
DCPU-16 ASM,15495.0,24
ooc,15495.0,27
Apex,15495.0,21
ColdFusion,15495.0,96
Arc,15495.0,9
Pure Data,15495.0,12
Scilab,15495.0,12
Perl,15495.0,4020
Delphi,15495.0,246
Mirah,15495.0,90
Nimrod,15495.0,15
JavaScript,15495.0,67305
Java,15495.0,34407
Ruby,15495.0,39792
C,15495.0,17676
Boo,15495.0,6
Augeas,15496.0,3
Max/MSP,15496.0,18
Nemerle,15496.0,15
XQuery,15496.0,24
FORTRAN,15496.0,180
Scheme,15496.0,117
Pure Data,15496.0,18
Rebol,15496.0,6
Ada,15496.0,21
Self,15496.0,9
Opa,15496.0,6
Parrot,15496.0,27
Turing,15496.0,6
Rust,15496.0,366
Io,15496.0,6
Assembly,15496.0,165
Erlang,15496.0,1260
Coq,15496.0,78
Julia,15496.0,186
Go,15496.0,972
D,15496.0,486
Eiffel,15496.0,93
Racket,15496.0,78
Dylan,15496.0,9
Arduino,15496.0,150
ColdFusion,15496.0,216
AutoHotkey,15496.0,21
OCaml,15496.0,402
Tcl,15496.0,111
Kotlin,15496.0,60
F#,15496.0,123
SuperCollider,15496.0,30
Standard ML,15496.0,72
Mirah,15496.0,27
Clojure,15496.0,1275
Smalltalk,15496.0,108
CoffeeScript,15496.0,2433
Scala,15496.0,3105
Haskell,15496.0,1722
Groovy,15496.0,954
Shell,15496.0,6921
Lua,15496.0,1071
Delphi,15496.0,240
Factor,15496.0,30
VHDL,15496.0,123
OpenEdge ABL,15496.0,27
PowerShell,15496.0,366
Common Lisp,15496.0,513
Emacs Lisp,15496.0,1530
ActionScript,15496.0,882
Ruby,15496.0,42366
Python,15496.0,33612
Dart,15496.0,66
Scilab,15496.0,21
Elixir,15496.0,111
HaXe,15496.0,207
Objective-C,15496.0,8511
R,15496.0,840
Matlab,15496.0,705
Apex,15496.0,15
Verilog,15496.0,48
Arc,15496.0,6
DCPU-16 ASM,15496.0,18
Vala,15496.0,90
PHP,15496.0,29187
C#,15496.0,6696
C++,15496.0,18462
JavaScript,15496.0,68319
C,15496.0,17991
Puppet,15496.0,828
Prolog,15496.0,138
Java,15496.0,35538
Objective-J,15496.0,93
Visual Basic,15496.0,129
Perl,15496.0,4038
VimL,15496.0,3213
ASP,15496.0,84
Puppet,15497.0,399
Verilog,15497.0,78
Pure Data,15497.0,3
OCaml,15497.0,468
Racket,15497.0,129
Io,15497.0,30
D,15497.0,591
Objective-J,15497.0,93
Elixir,15497.0,162
Tcl,15497.0,48
Common Lisp,15497.0,384
PowerShell,15497.0,141
HaXe,15497.0,414
Delphi,15497.0,195
Dart,15497.0,123
ASP,15497.0,150
SuperCollider,15497.0,18
Coq,15497.0,63
Smalltalk,15497.0,96
Apex,15497.0,42
ColdFusion,15497.0,246
Rebol,15497.0,6
Ruby,15497.0,40776
Ioke,15497.0,3
Bro,15497.0,6
Mirah,15497.0,24
Scala,15497.0,3243
DCPU-16 ASM,15497.0,9
Groovy,15497.0,972
R,15497.0,834
Nemerle,15497.0,69
Assembly,15497.0,141
Clojure,15497.0,1542
Perl,15497.0,4203
Go,15497.0,669
Rust,15497.0,282
Max/MSP,15497.0,9
Visual Basic,15497.0,144
FORTRAN,15497.0,243
Kotlin,15497.0,45
ActionScript,15497.0,897
Arduino,15497.0,225
PHP,15497.0,29412
Scheme,15497.0,108
Nimrod,15497.0,6
Turing,15497.0,3
Arc,15497.0,6
Opa,15497.0,24
Shell,15497.0,7203
Python,15497.0,32643
Objective-C,15497.0,8715
C#,15497.0,7083
Dylan,15497.0,6
Standard ML,15497.0,39
Ada,15497.0,27
Self,15497.0,15
Eiffel,15497.0,18
Factor,15497.0,30
OpenEdge ABL,15497.0,12
Parrot,15497.0,15
Haskell,15497.0,1413
Boo,15497.0,12
Matlab,15497.0,714
VHDL,15497.0,120
C,15497.0,18279
JavaScript,15497.0,68304
Prolog,15497.0,96
Java,15497.0,36315
CoffeeScript,15497.0,2517
C++,15497.0,17373
AutoHotkey,15497.0,75
XQuery,15497.0,15
Emacs Lisp,15497.0,1200
F#,15497.0,69
Scilab,15497.0,75
Lua,15497.0,951
Vala,15497.0,69
ooc,15497.0,18
Erlang,15497.0,1404
Julia,15497.0,105
VimL,15497.0,3219
Verilog,15498.0,63
VimL,15498.0,3192
C++,15498.0,16632
C,15498.0,18660
Perl,15498.0,4794
Rust,15498.0,324
Lua,15498.0,1245
Scala,15498.0,3720
Common Lisp,15498.0,237
Objective-C,15498.0,8211
Shell,15498.0,7287
CoffeeScript,15498.0,2601
PHP,15498.0,27366
Go,15498.0,636
Emacs Lisp,15498.0,1386
Java,15498.0,32343
Groovy,15498.0,891
JavaScript,15498.0,66333
Python,15498.0,32577
Ruby,15498.0,40467
C#,15498.0,6840
FORTRAN,15498.0,501
Ioke,15498.0,3
Opa,15498.0,6
Nimrod,15498.0,3
Mirah,15498.0,93
Haskell,15498.0,1128
Max/MSP,15498.0,3
F#,15498.0,78
Kotlin,15498.0,24
PowerShell,15498.0,141
Prolog,15498.0,96
Io,15498.0,27
Self,15498.0,6
Pure Data,15498.0,18
Coq,15498.0,75
Visual Basic,15498.0,96
Scilab,15498.0,39
Standard ML,15498.0,36
XQuery,15498.0,21
SuperCollider,15498.0,12
Assembly,15498.0,102
Tcl,15498.0,75
VHDL,15498.0,81
Apex,15498.0,18
Parrot,15498.0,15
Eiffel,15498.0,9
Arc,15498.0,3
OpenEdge ABL,15498.0,15
ooc,15498.0,21
Elixir,15498.0,189
Nemerle,15498.0,12
Puppet,15498.0,795
D,15498.0,492
ActionScript,15498.0,822
Racket,15498.0,87
Matlab,15498.0,507
R,15498.0,795
Objective-J,15498.0,126
Erlang,15498.0,1269
Dylan,15498.0,12
Clojure,15498.0,1272
Julia,15498.0,177
OCaml,15498.0,408
DCPU-16 ASM,15498.0,15
Arduino,15498.0,198
HaXe,15498.0,210
Turing,15498.0,24
Smalltalk,15498.0,159
Delphi,15498.0,180
ASP,15498.0,72
Ada,15498.0,15
Vala,15498.0,150
AutoHotkey,15498.0,27
Scheme,15498.0,177
ColdFusion,15498.0,273
Dart,15498.0,180
Gosu,15498.0,3
Lua,15499.0,1113
Mirah,15499.0,3
OpenEdge ABL,15499.0,3
Standard ML,15499.0,12
Arc,15499.0,3
Gosu,15499.0,6
Dylan,15499.0,3
FORTRAN,15499.0,207
F#,15499.0,48
Visual Basic,15499.0,561
VHDL,15499.0,117
Assembly,15499.0,132
Apex,15499.0,18
ColdFusion,15499.0,285
Smalltalk,15499.0,186
PowerShell,15499.0,198
Rust,15499.0,261
C++,15499.0,16299
Java,15499.0,34851
PHP,15499.0,27924
JavaScript,15499.0,62169
XQuery,15499.0,69
VimL,15499.0,2778
Ruby,15499.0,38202
C,15499.0,22203
Vala,15499.0,231
Turing,15499.0,3
Factor,15499.0,12
Eiffel,15499.0,21
SuperCollider,15499.0,3
Prolog,15499.0,108
Objective-J,15499.0,93
ASP,15499.0,72
Nimrod,15499.0,9
Parrot,15499.0,18
Rebol,15499.0,3
Self,15499.0,3
Kotlin,15499.0,12
Tcl,15499.0,18
Pure Data,15499.0,3
Io,15499.0,3
